channel_id	vtuber_name	video_id	video_title	music_title
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	E1FbgsOGxNk	【歌ってみた】スイートマジック /綺羅星ウタ【MV】	スイートマジック
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	y0xvjsCirTE	【歌ってみた】チュルリラ・チュルリラ・ダッダッダ！ / 和田たけあき【綺羅星ウタcover】	チュルリラ・チュルリラ・ダッダッダ！
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	TxGud2bQWdo	【ハッピーハロウィン☆】HappyHalloween/綺羅星ウタ【歌ってみた】	HappyHalloween
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	-OJjRv3RmCA	【SAO】LiSA - crossing field / 綺羅星ウタ【歌ってみた】Sword Art Online	crossing field
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	T46Pep-mtlY	【好きになって♡】ファンサ /歌ってみた【綺羅星ウタ】	ファンサ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	3joaZtncUx4	【天気の子】愛にできることはまだあるかい/RADWIMPS(cover)【綺羅星ウタ】歌ってみた	愛にできることはまだあるかい
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	nySLj5jH4Ys	【鬼滅の刃】LiSA - 紅蓮華 / 綺羅星ウタ【歌ってみた】Demon Slayer Kimetsu no Yaiba Opening	紅蓮華
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	fPlYYAbX54g	アンドロイドガール - DECO*27(Cover) / 綺羅星ウタ【歌ってみた】	アンドロイドガール
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	MVywr2nkyWI	星間飛行 (cover) / 綺羅星ウタ【歌ってみた】TVアニメ『マクロスF』オープニングテーマ	星間飛行
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	aWRVqjUb9VM	「海の幽霊」Spirits of the Sea / 米津玄師  - covered by 綺羅星ウタ【歌ってみた】映画「海獣の子供」主題歌	海の幽霊
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	MQHdy5KSHkM	‪ロキ/歌ってみた(cover.)【綺羅星ウタ×射貫まとい】‬	‪ロキ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	7K08VLwM-yI	だから僕は音楽を辞めた /ヨルシカ【Covered by 綺羅星ウタ】	だから僕は音楽を辞めた
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	X5DtkSSx_pk	【一緒に！】青空のラプソディ ／綺羅星ウタ【行こう♡】歌ってみた	青空のラプソディ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	hBOwQwaJ_fs	【わがまま聞いて？】ワールドイズマイン ／綺羅星ウタ【今すぐによ♡】歌ってみた	ワールドイズマイン
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	l_1z20GYa88	【ヨルシカ】ヒッチコック/ver.綺羅星ウタ【歌ってみた】	ヒッチコック
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	hEKezwdthjc	【歪んだ女が】スクランブル交際 ／綺羅星ウタ【愛を突いて歌ってみた】	スクランブル交際
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	q3YqkY9Erc4	【やっと好きって言えたVtuberが】さよならメモリーズ／綺羅星ウタ【歌ってみた】	さよならメモリーズ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	Qs4x4Ko4rAY	【獅子神レオナ＆綺羅星ウタ】　再教育　【歌ってみた】	再教育
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	Qs4x4Ko4rAY	【獅子神レオナ＆綺羅星ウタ】　再教育　【歌ってみた】	再教育
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	Irub5EtKgtA	【ねぇ〇〇してくれる？///】おねがいダーリン／綺羅星ウタ【歌ってみた】	おねがいダーリン
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	fnWO7cv8YuQ	【メンヘラ女が】乙女解剖／綺羅星ウタ【原キーで歌ってみた】	乙女解剖
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	4PiKmy6nFJo	ヒバナ／DECO*27（Cover by 綺羅星ウタ）【歌ってみた】	ヒバナ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	aOrvFU7OCRE	ベノム / かいりきベア（Cover by 綺羅星ウタ）【歌ってみた】	ベノム
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	i23gojoUB9g	ジグソーパズル/綺羅星ウタ【歌ってみた】	ジグソーパズル
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	ObE94rXhv18	【女性が歌う】back number / クリスマスソング（Cover by 綺羅星ウタ）【vtuber】	クリスマスソング
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	mhoCEhPIou8	愛言葉Ⅲ - DECO*27(Cover) / 綺羅星ウタ【歌ってみた】	愛言葉Ⅲ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	4Z_vNfSZ7iQ	【女性が歌う】そっけない/RADWIMPS(Covered by 綺羅星ウタ)	そっけない
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	0na5fceNslU	【艦これOP】海色(みいろ) 歌ってみた ver.綺羅星ウタ	海色(みいろ)
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	ckbIK9sqs98	太陽系デスコ / ナユタン星人(cover) - 綺羅星ウタ【歌ってみた】	太陽系デスコ
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	5t8H3A8bsAQ	【歌ってみた】夜明けと蛍 ／ヨルシカ【cover by 綺羅星ウタ(vtuber)】	夜明けと蛍
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	YaTAFzxuF40	Hello,Morning／綺羅星ウタver.【歌ってみた】	Hello,Morning
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	24bwcvdWRUU	私、アイドル宣言 ／CHiCO with HoneyWorks【歌ってみた】ver.綺羅星ウタ	私、アイドル宣言
UCX2Sm8SGWTUOyCizgrzadXA	綺羅星ウタ	QEXbMZ-k9Ck	【Kagayaki Stars】セツナトリップ／綺羅星ウタ【歌ってみた】	セツナトリップ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	QNFOmFKQms8	【歌コラボ】一度だけの恋なら - ワルキューレ(マクロスΔOP) covered by 星乃めあ × 琴みゆり【歌ってみた】	一度だけの恋なら
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	a3181Gzf7aI	【歌ってみた】Wherever you are - ONE OK ROCK Coverd by 琴みゆり【生誕記念】	Wherever you are
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	Y_p4OaN_yQU	【歌ってみた】ECHO - Crusher-P / Covered by 琴みゆり	ECHO
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	Q3pDqOBX3OQ	【歌ってみた】アンドロイドガール - DECO*27/Covered by 琴みゆり	アンドロイドガール
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	13ekr2dTZiE	【歌ってみた】SnowFairyStory - 40mP  Coverd by 琴みゆり【クリスマス】	SnowFairyStory
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	5h5Xt9uLnR4	【アズールレーン】『光の道標』/鹿乃　(coverd by 琴みゆり)	光の道標
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	VrtHiCIqeys	ASCA 『RESISTER』(ソードアート・オンライン アリシゼーション OPテーマ)【歌ってみた】	RESISTER
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	xtY6Na5qID8	【SAO】LiSA『Catch the Moment』歌ってみた by 琴みゆり 【劇場版/主題歌/Cover】	Catch the Moment
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	lD_X-5bffsI	【歌ってみた】DECO*27 - 夜行性ハイズ（cover）琴みゆり【vtuber】	夜行性ハイズ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	ntaOucZv4z8	LiSA 『ADAMAS』- (Full) ソードアート・オンライン アリシゼーション OP 【covered by 琴みゆり】	ADAMAS
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	cEZ23zApOfc	『少女レイ』／みきとP（covered by 琴みゆり）【歌ってみた】	少女レイ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	GzLcZrj8ZHg	【女性が歌う】ドラマツルギー/Eve (+1キー)by 琴みゆり【歌ってみた】	ドラマツルギー
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	0LzZX_gccLA	『青空のラプソディ』／fhána（covered by 琴みゆり）【小林さんちのメイドラゴン OP】【歌ってみた】	青空のラプソディ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	3c0hB3D3LoA	『oath sign』／LiSA（covered by 琴みゆり）【Fate/Zero OP】【歌ってみた】	oath sign
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	IRJ0LTQLj70	シャルル／琴みゆり【歌ってみた】	シャルル
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	gi2eAsbMzfA	【コラボ】「からくりピエロ」歌ってみた【#朝ノ瑠璃 × #琴みゆり】【再投稿】	からくりピエロ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	Evcp_8zzyZM	【米津玄師】「海の幽霊」Spirits of the Sea 琴みゆり cover【映画『海獣の子供』主題歌】	海の幽霊
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	QJAte_EbFdc	『ハッピーシンセサイザ』／covered by 琴みゆり＆射貫まとい【歌ってみた】	ハッピーシンセサイザ
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	eSbQb66IRGg	エイリアンエイリアン 歌ってみた - 琴みゆり＆丑牡てぃあ【ナユタン星人】	エイリアンエイリアン
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	9H-hp_9uoXI	『恋』／琴みゆり【歌ってみた】	恋
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	fwl7DxDck5E	Hello, Morning／琴みゆりver【歌ってみた】	Hello, Morning
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	8Bq0aoOQ6fw	【コラボ】革命デュアリズム - 水樹奈々✕T.M.Revolution 歌ってみた【唯牙コハク × 琴みゆり】	革命デュアリズム
UCf6J4I7NwMXtuIU8YZKAjCA	唯牙コハク	8Bq0aoOQ6fw	【コラボ】革命デュアリズム - 水樹奈々✕T.M.Revolution 歌ってみた【唯牙コハク × 琴みゆり】	革命デュアリズム
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	-6lz5cswOxw	【歌ってみた】アズールレーンED/光の道標 - 鹿乃 covered by 射貫まとい × 琴みゆり【コラボ】	光の道標
UCBe_jjkUHhVNAj46bukAbJA	琴みゆり	AyKnKFAafyQ	【歌ってみた】だから僕は音楽を辞めた - ヨルシカ  Coverd by 琴みゆり	だから僕は音楽を辞めた
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	j5tFcEdF8Aw	【歌ってみた】バッドエンドの映画は嫌いなんだ / Covered by 獅子神レオナ【*Luna】	バッドエンドの映画は嫌いなんだ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	OPztLbOSoRY	【歌ってみた】ポジティブ・パレード / Covered by 獅子神レオナ【DECO*27】	ポジティブ・パレード
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	BFBGU7kuA2I	【歌ってみた】完全感覚Dreamer / Covered by 獅子神レオナ【ONE OK ROCK】	完全感覚Dreamer
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	YErXYcv6gkQ	【FGO】Phantom Joke - UNISON SQUARE GARDEN/Covered by 獅子神レオナ【歌ってみた】	Phantom Joke
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	1EZPshZYjsY	【歌ってみた】ハルノヒ Covered by 獅子神レオナ【あいみょん 】	ハルノヒ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	amEdDipl8Hk	【歌ってみた】世界の真ん中を歩く Covered by 獅子神レオナ【夏代孝明】	世界の真ん中を歩く
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	bFmYvvksa54	【歌ってみた】Pretender - Official髭男dism/Covered by 獅子神レオナ	Pretender
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	pFbOwp3CEFw	【歌ってみた】キミがいる - アリエP/Covered by ちーむきゅーてぃくる	キミがいる
UCpPuEfqwYbpn7e2jWdQeWew	水瓶ミア	pFbOwp3CEFw	【歌ってみた】キミがいる - アリエP/Covered by ちーむきゅーてぃくる	キミがいる
UCyTw66xE5YkeTL2YduA69QQ	湊音みなみ	pFbOwp3CEFw	【歌ってみた】キミがいる - アリエP/Covered by ちーむきゅーてぃくる	キミがいる
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	Tt1NBMPJ2Zk	【歌ってみた】CHEERS - Mrs. GREEN APPLE/Covered by 獅子神レオナ	CHEERS
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	dXrV8OPngxo	【歌ってみた】空の青さを知る人よ- あいみょん / coverd by 獅子神レオナ【空青】	空の青さを知る人よ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	QdXjjx_ETb8	【歌ってみた】オリオンをなぞる - UNISON SQUARE GARDEN /Covered by 獅子神レオナ【TIGER & BUNNY】	オリオンをなぞる
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	hX5zVT1izAE	【歌ってみた】グランドエスケープ - RADWIMPS/Covered by 獅子神レオナ&唯牙コハク【天気の子】	グランドエスケープ
UCf6J4I7NwMXtuIU8YZKAjCA	唯牙コハク	hX5zVT1izAE	【歌ってみた】グランドエスケープ - RADWIMPS/Covered by 獅子神レオナ&唯牙コハク【天気の子】	グランドエスケープ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	vKokred7qOo	【歌ってみた】手をたたけ/NICO Touches the Walls - Covered by 獅子神レオナ	手をたたけ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	Q9VAFK0_8bU	【歌ってみた】カロン/ねごと - covered by 獅子神レオナ	カロン
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	TW0v7C7ukVI	【歌ってみた】ぼくも傘がない/ぼっちぼろまる - covered by 獅子神レオナ	ぼくも傘がない
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	tUfAIJn3WWA	【NARUTO-ナルト-疾風伝】シルエット/KANA-BOON  covered by 獅子神レオナ【歌ってみた】	シルエット
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	BN_jH5KF1Yk	【急上昇ガールズ】Q&Aリサイタル！ - 多々星シエル × 獅子神レオナ × 夜霧メイ【VTuber】	Q&Aリサイタル！
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	olrv9H8mlGg	【一周年記念】歌に形はないけれど/doriko -  covered by 獅子神レオナ【歌ってみた】	歌に形はないけれど
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	vjE7KJ2RmTQ	【ハイキュー!!】イマジネーション/SPYAIR covered by 獅子神レオナ【歌ってみた】	イマジネーション
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	TOPozTA7jrE	【天気の子】愛にできることはまだあるかい/RADWIMPS(cover)【獅子神レオナ】歌ってみた	愛にできることはまだあるかい
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	ciyhwOcqMDc	【歌ってみた】PinocchioP - SLoWMoTIoN /ピノキオピー - すろぉもぉしょん covered by 獅子神レオナ	すろぉもぉしょん
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	1gJyLasgHxY	【歌ってみた】ダンスロボットダンス Covered by 皇噛ユカリ＆獅子神レオナ	ダンスロボットダンス
UCt0F29rrrkOU5Vu2gyYgrBA	皇噛ユカリ	1gJyLasgHxY	【歌ってみた】ダンスロボットダンス Covered by 皇噛ユカリ＆獅子神レオナ	ダンスロボットダンス
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	MaD72xh_tCk	君の知らない物語 Arrange ver. 歌ってみた - 獅子神レオナ【化物語ED/supercell】	君の知らない物語
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	Yf_r8rCvSGc	ハングリーモンスター / hungry monster - TOKOTOKO（西沢さんP）covered by 獅子神レオナ	ハングリーモンスター
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	ZzWQbqWZT5Q	「ピースサイン」獅子神レオナ / Peace Sign【歌ってみた】TVアニメ「僕のヒーローアカデミア」OP	ピースサイン
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	dsaLD_2C4Gg	コレサワ/みゆはん「恋人失格」Covered by 獅子神レオナ 【歌ってみた】	恋人失格
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	LaD5Uvvb_1Q	「海の幽霊」Spirits of the Sea / 米津玄師  - covered by 獅子神レオナ【歌ってみた】映画「海獣の子供」主題歌	海の幽霊
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	rYQzWJ8DrrQ	【鬼滅の刃】LiSA - 紅蓮華  / 獅子神レオナ【歌ってみた】Demon Slayer Kimetsu no Yaiba Opening	紅蓮華
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	LatVcl7TkRo	ヨルシカ - だから僕は音楽を辞めた / Covered by 獅子神レオナ	だから僕は音楽を辞めた
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	a_0_Fe84fyU	【歌ってみた】魔法possibility ／ 獅子神レオナ【VTuber】	魔法possibility
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	8Gx30E8CNsk	獅子神レオナ - Buraikku Jikorizer / 無頼ック自己ライザー 歌ってみた	無頼ック自己ライザー
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	2TKu32mgwq8	ヨルシカ - ヒッチコック covered by 獅子神レオナ【歌ってみた】	ヒッチコック
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	JkfWp4focFU	【リアクト女子4人で】ガールズトーク【歌ってみた】	ガールズトーク
UCpPuEfqwYbpn7e2jWdQeWew	水瓶ミア	JkfWp4focFU	【リアクト女子4人で】ガールズトーク【歌ってみた】	ガールズトーク
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	VpGliuGm9Q4	【歌ってみた】Not A Hero／獅子神レオナ【Vtuber】	Not A Hero
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	PwMZhdyZHVI	【wowaka】アンノウン・マザーグース／歌ってみた【花鋏キョウ＆獅子神レオナ＆流石乃ルキ＆流石乃ロキ】	アンノウン・マザーグース
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	PwMZhdyZHVI	【wowaka】アンノウン・マザーグース／歌ってみた【花鋏キョウ＆獅子神レオナ＆流石乃ルキ＆流石乃ロキ】	アンノウン・マザーグース
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	n3FsBSLibsI	「glow」歌ってみた【獅子神レオナ】	glow
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	0UNOO_50Y8Q	君はロックを聴かない ／ あいみょん(cover) by 獅子神レオナ	君はロックを聴かない
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	iwFXWBZ1cEI	【歌ってみた】フィクサー／獅子神レオナ【Vtuber】	フィクサー
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	6tJo5NWpdMQ	【歌ってみた】夢ファンファーレ - 丑牡てぃあ × 獅子神レオナ	夢ファンファーレ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	6lM31jEl568	【歌ってみた】on the rocks 【唯牙コハク×獅子神レオナ】	on the rocks
UCf6J4I7NwMXtuIU8YZKAjCA	唯牙コハク	6lM31jEl568	【歌ってみた】on the rocks 【唯牙コハク×獅子神レオナ】	on the rocks
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	Inbifi8dDMw	【OBK‘S】神のまにまに【歌ってみた】	神のまにまに
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	_m6ylUQ9_nQ	【マクロスΔ】いけないボーダーライン / vo.獅子神レオナ & 水瓶ミア【歌ってみた】	いけないボーダーライン
UCpPuEfqwYbpn7e2jWdQeWew	水瓶ミア	_m6ylUQ9_nQ	【マクロスΔ】いけないボーダーライン / vo.獅子神レオナ & 水瓶ミア【歌ってみた】	いけないボーダーライン
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	k85XEb9j-mw	【UNISON SQUARE GARDEN】シュガーソングとビターステップ / vo.獅子神レオナ【歌ってみた 】	シュガーソングとビターステップ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	W5eCr-_rl9I	【コレサワ】たばこ / vo.獅子神レオナ【歌ってみた】	たばこ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	BV406hFrDk8	【DECO*27】ヒバナ / vo.獅子神レオナ【歌ってみた】	ヒバナ
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	mMYaDs75Z2E	【ONE OK ROCK】Wherever you are / vo.獅子神レオナ【歌ってみた】	Wherever you are
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	d2HPMxnK2x4	【OBK‘S】好き！雪！本気マジック【歌ってみた】	好き！雪！本気マジック
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	ftk4DxmmIBY	【back number】クリスマスソング / vo.獅子神レオナ【歌ってみた】	クリスマスソング
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	kNQePK_J9rs	【あいみょん】愛を伝えたいだとか / vo.獅子神レオナ【歌ってみた】	愛を伝えたいだとか
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	T9s6NRLezDc	【ソロで】灰色と青 / vo.獅子神レオナ【歌ってみた】	灰色と青
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	IYfEhy3HEjQ	【歌ってみた】告白予行練習 / vo.獅子神レオナ【VTuber】	告白予行練習
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	ZTQLWq8BYP8	【歌ってみた】劣等上等 Giga / 水瓶ミア×獅子神レオナ【VTuber】	劣等上等
UCpPuEfqwYbpn7e2jWdQeWew	水瓶ミア	ZTQLWq8BYP8	【歌ってみた】劣等上等 Giga / 水瓶ミア×獅子神レオナ【VTuber】	劣等上等
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	WoLWZ3wmSoY	【歌ってみた】チェチェ・チェック・ワンツー / vo.獅子神レオナ【VTuber】	チェチェ・チェック・ワンツー
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	n6jW9CGlD4A	【女性が歌う】TEENAGE RIOT（米津玄師） / vo.獅子神レオナ / 『GATSBY COP』CMソング【VTuber】	TEENAGE RIOT
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	ZS-rrnpB10E	【本気のバラード】ラプンツェル / 獅子神レオナ【歌ってみた】	ラプンツェル
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	4lESqW6hZ0k	【女性が歌う】Flamingo（米津玄師）/ vo.獅子神レオナ【VTuber】	Flamingo
UCB1s_IdO-r0nUkY2mXeti-A	獅子神レオナ	5g4jAgRkvvA	【歌ってみた】ラズベリー＊モンスター/ vo.獅子神レオナ 【VTuber】	ラズベリー＊モンスター
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	rPH1iiYvKaI	【歌ってみた】unlasting / Covered by 花鋏キョウ【LiSA】	unlasting
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	az3ZDkHezEk	【歌ってみた】Gimme×Gimme / Covered by 花鋏キョウ×獅子神レオナ【八王子P × Giga】	Gimme×Gimme
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	c5HY1mf_cUU	【歌ってみた】Nanairo night / Covered by 花鋏キョウ【supercell】	Nanairo night
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	UYPJGCQU_v0	【歌ってみた】名前のない怪物 Covered by 花鋏キョウ【EGOIST】	名前のない怪物
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	y2y4_Yx3JXg	【歌ってみた】Q-vism - Who-ya Extended/Covered by 花鋏キョウ【PSYCHO-PASS サイコパス3 OP】	Q-vism
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	NUa4VJFvtKg	【歌ってみた】Rumor ルーマー - ポリスピカデリー /Covered by 花鋏キョウ	Rumor ルーマー
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	CQOwANEuYyo	【歌ってみた】My Dearest - supercell/Covered by 花鋏キョウ	My Dearest
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	3yhK6BG78vU	【歌ってみた】lili. - 有機酸 ewe /Covered by 花鋏キョウ	lili.
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	R291NsfM1G0	【歌ってみた】flos - R Sound Design/Covered by 花鋏キョウ	flos
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	yFj9Gjr3SFY	【歌ってみた】ノーチラス - ヨルシカ/Covered by 花鋏キョウ	ノーチラス
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	eg6AwoxyKJs	【歌ってみた】馬と鹿 (Uma to Shika) - 米津玄師/Covered by 花鋏キョウ	馬と鹿
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	kWHPrG-ZH1w	【歌ってみた】YELLOW - 神山羊/Covered by 花鋏キョウ	YELLOW
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	XL5rLDFjP3g	【歌ってみた】白日 - King Gnu /Covered by 花鋏キョウ	白日
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	udur4LoHIfE	【天気の子】グランドエスケープ - RADWIMPS /Covered by 花鋏キョウ	グランドエスケープ
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	ljrGCK6n6a8	【MV】宿命/Official髭男dism『熱闘甲子園』テーマソング【花鋏キョウ】	宿命
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	N1A6iSEFqDA	【MV】だから僕は音楽を辞めた ／ ヨルシカ(cover) by 花鋏キョウ	だから僕は音楽を辞めた
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	3WLBTbX25yM	【米津玄師】「海の幽霊」Spirits of the Sea 花鋏キョウcover【映画『海獣の子供』主題歌】	海の幽霊
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	o7UiRM4JX1Y	魔法possibility／花鋏キョウ【歌ってみた】	魔法possibility
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	RbPmPKkUABg	Not A Hero／花鋏キョウ【歌ってみた】	Not A Hero
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	hSqSNSlK0vw	アウトサイダー／花鋏キョウ【歌ってみた】	アウトサイダー
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	IIRqqGthsHI	back number／HAPPY BIRTHDAY（ドラマ『初めて恋をした日に読む話』主題歌）cover by 花鋏キョウ	back number
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	8ehrYKvd5ag	【花鋏キョウ】I beg you / Aimer【歌ってみた】『Fate/stay night [Heaven's Feel]』	I beg you
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	tiwYwFmEKuI	【歌ってみた】サイレントマジョリティ ー / 欅坂46【花鋏キョウcover】	サイレントマジョリティ ー
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	0TfJmj-3aEo	誓い / 宇多田ヒカル（cover）花鋏キョウ【KINGDOM HEARTS III エンディングテーマ】	誓い
UC4OeUf_KfYRrwksschtRYow	花鋏キョウ	JOcwaqpLSWU	【supercell】さよならメモリーズ／花鋏キョウ【歌ってみた】	さよならメモリーズ
